Date,Restaurant,Item,Category,Price,Quantity,Revenue,month,day_of_week,is_holiday,previous_day_sales,previous_week_sales,same_day_last_month,avg_last_7_days,item_avg_sales
2025-04-20,Mehfil,8,Biryani,282.48,37.0,7909.44,4,6,1,40.0,80.0,68.0,51.42857142857143,66.33515731874145
2025-04-20,Mehfil,19,Main Course,212.93,163.0,20867.14,4,6,1,64.0,96.0,34.0,55.42857142857143,73.23255813953489
2025-04-20,Mehfil,15,Starter,174.41,98.0,10115.78,4,6,1,133.0,148.0,69.0,88.71428571428571,72.3844049247606
2025-04-20,Mehfil,13,Main Course,302.81,109.0,20591.08,4,6,1,116.0,60.0,48.0,66.57142857142857,80.43365253077975
2025-04-20,Mehfil,4,Main Course,295.32,130.0,24511.56,4,6,1,128.0,178.0,33.0,104.14285714285714,82.42954856361149
2025-04-20,Mehfil,1,Main Course,358.45,116.0,25808.4,4,6,1,120.0,136.0,51.0,82.42857142857143,70.87551299589603
2025-04-20,Mehfil,7,Main Course,266.43,159.0,16252.23,4,6,1,64.0,86.0,37.0,72.0,69.22845417236663
2025-04-20,Mehfil,25,Starter,295.32,36.0,7973.64,4,6,1,48.0,86.0,56.0,70.57142857142857,66.84404924760602
2025-04-20,Mehfil,3,Starter,204.37,119.0,15327.75,4,6,1,80.0,138.0,20.0,63.42857142857143,64.41313269493844
2025-04-20,Mehfil,10,Starter,315.65,243.0,26198.95,4,6,1,143.0,79.0,87.0,70.0,76.3201094391245
2025-04-20,Mehfil,16,Biryani,223.63,161.0,21692.11,4,6,1,145.0,106.0,89.0,94.85714285714286,84.03693570451436
2025-04-20,Mehfil,17,Main Course,269.64,47.0,7280.28,4,6,1,164.0,166.0,27.0,81.57142857142857,78.63201094391245
2025-04-20,Mehfil,29,Biryani,219.35,84.0,12941.65,4,6,1,134.0,123.0,55.0,70.28571428571429,66.11901504787961
2025-04-20,Mehfil,27,Biryani,286.76,84.0,15198.28,4,6,1,138.0,88.0,22.0,65.0,70.34199726402188
2025-04-20,Mehfil,9,Main Course,355.24,126.0,24156.32,4,6,1,121.0,132.0,30.0,72.14285714285714,85.33242134062928
2025-04-20,Mehfil,11,Starter,192.6,168.0,17911.8,4,6,1,135.0,105.0,74.0,67.57142857142857,77.91381668946649
2025-04-20,Mehfil,23,Starter,358.45,122.0,25449.95,4,6,1,183.0,79.0,88.0,75.0,74.83173734610124
2025-04-20,Mehfil,18,Biryani,250.38,52.0,7010.64,4,6,1,188.0,135.0,93.0,102.85714285714286,91.06019151846785
2025-04-20,Mehfil,0,Main Course,285.69,116.0,17712.78,4,6,1,62.0,56.0,40.0,66.28571428571429,82.01778385772914
2025-04-21,Mehfil,10,Main Course,242.89,113.0,13358.95,4,0,0,243.0,84.0,124.0,93.42857142857143,76.3201094391245
2025-04-21,Mehfil,17,Starter,319.93,54.0,17596.15,4,0,0,47.0,66.0,130.0,64.57142857142857,78.63201094391245
2025-04-21,Mehfil,15,Main Course,302.81,52.0,17562.98,4,0,0,98.0,45.0,50.0,81.57142857142857,72.3844049247606
2025-04-21,Mehfil,13,Biryani,295.32,84.0,21263.04,4,0,0,109.0,74.0,141.0,73.57142857142857,80.43365253077975
2025-04-21,Mehfil,16,Main Course,371.29,87.0,25990.3,4,0,0,161.0,166.0,141.0,102.71428571428571,84.03693570451436
2025-04-21,Mehfil,19,Biryani,228.98,29.0,7098.38,4,0,0,163.0,51.0,71.0,65.0,73.23255813953489
2025-04-21,Mehfil,7,Starter,266.43,42.0,12255.78,4,0,0,159.0,79.0,80.0,82.42857142857143,69.22845417236663
2025-04-21,Mehfil,6,Starter,171.2,97.0,13524.8,4,0,0,120.0,61.0,82.0,71.42857142857143,90.57455540355677
2025-04-21,Mehfil,24,Biryani,297.46,48.0,13683.16,4,0,0,131.0,29.0,104.0,97.85714285714286,87.67305061559507
2025-04-21,Mehfil,1,Starter,318.86,67.0,21682.48,4,0,0,116.0,32.0,40.0,79.57142857142857,70.87551299589603
2025-04-21,Mehfil,26,Main Course,364.87,36.0,13500.19,4,0,0,69.0,136.0,237.0,84.42857142857143,69.82352941176471
2025-04-21,Mehfil,14,Main Course,313.51,50.0,16616.03,4,0,0,51.0,43.0,145.0,53.0,70.94664842681259
2025-04-21,Mehfil,25,Biryani,262.15,24.0,7078.05,4,0,0,36.0,28.0,64.0,63.42857142857143,66.84404924760602
2025-04-21,Mehfil,12,Starter,276.06,90.0,21532.68,4,0,0,53.0,85.0,331.0,83.71428571428571,82.91792065663475
2025-04-21,Mehfil,20,Starter,235.4,27.0,5414.2,4,0,0,55.0,68.0,117.0,51.42857142857143,80.30916552667578
2025-04-21,Mehfil,29,Main Course,228.98,77.0,17860.44,4,0,0,84.0,59.0,56.0,64.71428571428571,66.11901504787961
2025-04-21,Mehfil,9,Biryani,242.89,64.0,13601.84,4,0,0,126.0,73.0,281.0,71.28571428571429,85.33242134062928
2025-04-21,Mehfil,2,Main Course,230.05,68.0,9432.05,4,0,0,152.0,76.0,96.0,90.85714285714286,66.92749658002737
2025-04-21,Mehfil,3,Biryani,339.19,71.0,24421.68,4,0,0,119.0,47.0,46.0,60.714285714285715,64.41313269493844
2025-04-21,Mehfil,18,Starter,215.07,102.0,16990.53,4,0,0,52.0,53.0,112.0,91.0,91.06019151846785
2025-04-21,Mehfil,23,Biryani,249.31,58.0,16205.15,4,0,0,122.0,59.0,160.0,81.14285714285714,74.83173734610124
2025-04-21,Mehfil,8,Main Course,299.6,46.0,14380.8,4,0,0,37.0,26.0,78.0,45.285714285714285,66.33515731874145
2025-04-21,Mehfil,11,Biryani,215.07,60.0,11183.64,4,0,0,168.0,47.0,53.0,76.57142857142857,77.91381668946649
2025-04-21,Mehfil,4,Main Course,265.36,62.0,13002.64,4,0,0,130.0,58.0,172.0,97.28571428571429,82.42954856361149
2025-04-21,Mehfil,22,Biryani,210.79,31.0,6323.7,4,0,0,141.0,33.0,120.0,68.71428571428571,72.67168262653898
2025-04-21,Mehfil,0,Main Course,330.63,47.0,14217.09,4,0,0,116.0,40.0,176.0,74.85714285714286,82.01778385772914
2025-04-21,Mehfil,5,Starter,344.54,42.0,12058.9,4,0,0,177.0,36.0,114.0,77.14285714285714,89.19562243502052
2025-04-21,Mehfil,21,Main Course,262.15,67.0,18874.8,4,0,0,54.0,63.0,85.0,59.857142857142854,66.85772913816689
2025-04-21,Mehfil,27,Main Course,184.04,25.0,4601.0,4,0,0,84.0,72.0,66.0,64.42857142857143,70.34199726402188
2025-04-21,Mehfil,28,Starter,251.45,34.0,9052.2,4,0,0,98.0,81.0,104.0,68.85714285714286,81.6593707250342
2025-04-22,Mehfil,13,Biryani,318.86,52.0,14348.7,4,1,0,84.0,69.0,133.0,75.0,80.43365253077975
2025-04-22,Mehfil,7,Main Course,343.47,63.0,21638.61,4,1,0,42.0,64.0,123.0,77.14285714285714,69.22845417236663
2025-04-22,Mehfil,5,Starter,276.06,64.0,15735.42,4,1,0,42.0,84.0,105.0,78.0,89.19562243502052
2025-04-22,Mehfil,22,Main Course,263.22,21.0,5264.4,4,1,0,31.0,54.0,138.0,68.42857142857143,72.67168262653898
2025-04-22,Mehfil,0,Main Course,206.51,90.0,14662.21,4,1,0,47.0,76.0,111.0,75.85714285714286,82.01778385772914
2025-04-22,Mehfil,11,Starter,297.46,65.0,18442.52,4,1,0,60.0,25.0,113.0,78.42857142857143,77.91381668946649
2025-04-22,Mehfil,12,Main Course,356.31,116.0,21378.6,4,1,0,90.0,51.0,124.0,84.42857142857143,82.91792065663475
2025-04-22,Mehfil,27,Main Course,294.25,50.0,12652.75,4,1,0,25.0,72.0,126.0,57.714285714285715,70.34199726402188
2025-04-22,Mehfil,21,Biryani,230.05,27.0,7131.55,4,1,0,67.0,23.0,120.0,60.42857142857143,66.85772913816689
2025-04-22,Mehfil,10,Main Course,186.18,58.0,9681.36,4,1,0,113.0,35.0,148.0,97.57142857142857,76.3201094391245
2025-04-22,Mehfil,29,Main Course,344.54,74.0,16537.92,4,1,0,77.0,70.0,86.0,67.28571428571429,66.11901504787961
2025-04-22,Mehfil,25,Biryani,250.38,55.0,16024.32,4,1,0,24.0,64.0,113.0,62.857142857142854,66.84404924760602
2025-04-22,Mehfil,14,Starter,268.57,36.0,10742.8,4,1,0,50.0,41.0,97.0,54.0,70.94664842681259
2025-04-22,Mehfil,26,Biryani,253.59,70.0,18765.66,4,1,0,36.0,53.0,49.0,70.14285714285714,69.82352941176471
2025-04-22,Mehfil,28,Biryani,194.74,104.0,11100.18,4,1,0,34.0,35.0,44.0,62.142857142857146,81.6593707250342
2025-04-22,Mehfil,19,Biryani,185.11,45.0,9070.39,4,1,0,29.0,35.0,50.0,61.857142857142854,73.23255813953489
2025-04-22,Mehfil,15,Starter,258.94,59.0,15536.4,4,1,0,52.0,24.0,146.0,82.57142857142857,72.3844049247606
2025-04-22,Mehfil,6,Starter,247.17,81.0,15818.88,4,1,0,97.0,41.0,180.0,76.57142857142857,90.57455540355677
2025-04-22,Mehfil,23,Main Course,221.49,77.0,9524.07,4,1,0,58.0,55.0,123.0,81.0,74.83173734610124
2025-04-22,Mehfil,16,Biryani,323.14,60.0,15510.72,4,1,0,87.0,52.0,89.0,91.42857142857143,84.03693570451436
2025-04-22,Mehfil,17,Biryani,356.31,58.0,21022.29,4,1,0,54.0,37.0,130.0,62.857142857142854,78.63201094391245
2025-04-22,Mehfil,18,Starter,252.52,52.0,9343.24,4,1,0,102.0,85.0,123.0,98.0,91.06019151846785
2025-04-22,Mehfil,24,Biryani,332.77,55.0,13643.57,4,1,0,48.0,88.0,79.0,100.57142857142857,87.67305061559507
2025-04-22,Mehfil,1,Biryani,248.24,78.0,19114.48,4,1,0,67.0,95.0,126.0,84.57142857142857,70.87551299589603
2025-04-22,Mehfil,9,Main Course,300.67,78.0,17739.53,4,1,0,64.0,22.0,79.0,70.0,85.33242134062928
2025-04-22,Mehfil,2,Biryani,286.76,28.0,8316.04,4,1,0,68.0,20.0,237.0,89.71428571428571,66.92749658002737
2025-04-22,Mehfil,4,Main Course,298.53,30.0,7463.25,4,1,0,62.0,51.0,150.0,97.85714285714286,82.42954856361149
2025-04-22,Mehfil,8,Biryani,236.47,19.0,5438.81,4,1,0,46.0,34.0,40.0,48.142857142857146,66.33515731874145
2025-04-22,Mehfil,3,Biryani,343.47,64.0,22325.55,4,1,0,71.0,34.0,108.0,64.14285714285714,64.41313269493844
2025-04-22,Mehfil,20,Main Course,334.91,28.0,7033.11,4,1,0,27.0,31.0,135.0,45.57142857142857,80.30916552667578
2025-04-23,Mehfil,18,Biryani,300.67,123.0,15935.51,4,2,0,52.0,86.0,56.0,93.28571428571429,91.06019151846785
2025-04-23,Mehfil,12,Biryani,242.89,37.0,8258.26,4,2,0,116.0,172.0,90.0,93.71428571428571,82.91792065663475
2025-04-23,Mehfil,1,Starter,243.96,75.0,10490.28,4,2,0,78.0,89.0,54.0,82.14285714285714,70.87551299589603
2025-04-23,Mehfil,2,Starter,177.62,66.0,13676.74,4,2,0,28.0,122.0,59.0,90.85714285714286,66.92749658002737
2025-04-23,Mehfil,13,Biryani,274.99,91.0,19524.29,4,2,0,52.0,65.0,33.0,72.57142857142857,80.43365253077975
2025-04-23,Mehfil,10,Main Course,255.73,32.0,7160.44,4,2,0,58.0,61.0,58.0,100.85714285714286,76.3201094391245
2025-04-23,Mehfil,27,Main Course,319.93,40.0,11837.41,4,2,0,50.0,22.0,47.0,54.57142857142857,70.34199726402188
2025-04-23,Mehfil,8,Main Course,352.03,69.0,26402.25,4,2,0,19.0,56.0,53.0,46.0,66.33515731874145
2025-04-23,Mehfil,21,Main Course,339.19,91.0,17977.07,4,2,0,27.0,52.0,63.0,61.0,66.85772913816689
2025-04-23,Mehfil,29,Main Course,360.59,21.0,7932.98,4,2,0,74.0,47.0,57.0,67.85714285714286,66.11901504787961
2025-04-23,Mehfil,4,Starter,265.36,60.0,13798.72,4,2,0,30.0,140.0,50.0,94.85714285714286,82.42954856361149
2025-04-23,Mehfil,26,Starter,237.54,51.0,6888.66,4,2,0,70.0,83.0,44.0,72.57142857142857,69.82352941176471
2025-04-23,Mehfil,3,Biryani,311.37,37.0,12766.17,4,2,0,64.0,35.0,37.0,68.42857142857143,64.41313269493844
2025-04-23,Mehfil,19,Starter,316.72,83.0,15836.0,4,2,0,45.0,36.0,37.0,63.285714285714285,73.23255813953489
2025-04-23,Mehfil,15,Main Course,330.63,71.0,25458.51,4,2,0,59.0,67.0,93.0,87.57142857142857,72.3844049247606
2025-04-23,Mehfil,7,Main Course,245.03,22.0,5635.69,4,2,0,63.0,71.0,46.0,77.0,69.22845417236663
2025-04-23,Mehfil,6,Main Course,240.75,99.0,16371.0,4,2,0,81.0,27.0,81.0,82.28571428571429,90.57455540355677
2025-04-23,Mehfil,25,Biryani,327.42,66.0,25211.34,4,2,0,55.0,136.0,22.0,61.57142857142857,66.84404924760602
2025-04-23,Mehfil,23,Main Course,178.69,48.0,9470.57,4,2,0,77.0,75.0,79.0,84.14285714285714,74.83173734610124
2025-04-23,Mehfil,28,Starter,235.4,57.0,12005.4,4,2,0,104.0,56.0,58.0,72.0,81.6593707250342
2025-04-23,Mehfil,16,Biryani,332.77,129.0,23626.67,4,2,0,60.0,80.0,64.0,92.57142857142857,84.03693570451436
2025-04-23,Mehfil,14,Main Course,199.02,49.0,11543.16,4,2,0,36.0,61.0,72.0,53.285714285714285,70.94664842681259
2025-04-23,Mehfil,9,Starter,334.91,46.0,13731.31,4,2,0,78.0,53.0,91.0,78.0,85.33242134062928
2025-04-23,Mehfil,17,Starter,347.75,56.0,19126.25,4,2,0,58.0,23.0,54.0,65.85714285714286,78.63201094391245
2025-04-23,Mehfil,11,Starter,203.3,38.0,7522.1,4,2,0,65.0,77.0,70.0,84.14285714285714,77.91381668946649
2025-04-23,Mehfil,24,Biryani,272.85,56.0,12823.95,4,2,0,55.0,124.0,40.0,95.85714285714286,87.67305061559507
2025-04-23,Mehfil,5,Starter,339.19,73.0,21029.78,4,2,0,64.0,72.0,59.0,75.14285714285714,89.19562243502052
2025-04-23,Mehfil,20,Biryani,224.7,69.0,13931.4,4,2,0,28.0,25.0,73.0,45.142857142857146,80.30916552667578
2025-04-23,Mehfil,0,Main Course,319.93,52.0,13756.99,4,2,0,90.0,82.0,81.0,77.85714285714286,82.01778385772914
2025-04-23,Mehfil,22,Starter,227.91,39.0,8204.76,4,2,0,21.0,22.0,58.0,63.714285714285715,72.67168262653898
2025-04-24,Mehfil,20,Starter,164.78,76.0,11864.16,4,3,0,69.0,45.0,94.0,51.42857142857143,80.30916552667578
2025-04-24,Mehfil,29,Main Course,207.58,27.0,5812.24,4,3,0,21.0,22.0,28.0,64.14285714285714,66.11901504787961
2025-04-24,Mehfil,18,Main Course,263.22,25.0,6317.28,4,3,0,123.0,82.0,70.0,98.57142857142857,91.06019151846785
2025-04-24,Mehfil,22,Biryani,177.62,77.0,13499.12,4,3,0,39.0,115.0,53.0,66.14285714285714,72.67168262653898
2025-04-24,Mehfil,4,Starter,226.84,52.0,10888.32,4,3,0,60.0,117.0,64.0,83.42857142857143,82.42954856361149
2025-04-24,Mehfil,6,Main Course,289.97,57.0,14208.53,4,3,0,99.0,80.0,125.0,92.57142857142857,90.57455540355677
2025-04-24,Mehfil,9,Starter,327.42,49.0,12114.54,4,3,0,46.0,50.0,87.0,77.0,85.33242134062928
2025-04-24,Mehfil,19,Main Course,314.58,30.0,8808.24,4,3,0,83.0,69.0,25.0,70.0,73.23255813953489
2025-04-24,Mehfil,2,Biryani,353.1,32.0,12005.4,4,3,0,66.0,57.0,37.0,82.85714285714286,66.92749658002737
2025-04-24,Mehfil,7,Main Course,265.36,50.0,13798.72,4,3,0,22.0,81.0,24.0,70.0,69.22845417236663
2025-04-24,Mehfil,16,Starter,276.06,70.0,19048.14,4,3,0,129.0,75.0,42.0,99.57142857142857,84.03693570451436
2025-04-24,Mehfil,23,Biryani,330.63,62.0,18184.65,4,3,0,48.0,40.0,58.0,80.28571428571429,74.83173734610124
2025-04-24,Mehfil,25,Starter,184.04,40.0,8465.84,4,3,0,66.0,61.0,60.0,51.57142857142857,66.84404924760602
2025-04-24,Mehfil,24,Starter,313.51,58.0,16929.54,4,3,0,56.0,42.0,32.0,86.14285714285714,87.67305061559507
2025-04-24,Mehfil,28,Main Course,255.73,32.0,6648.98,4,3,0,57.0,81.0,39.0,72.14285714285714,81.6593707250342
2025-04-24,Mehfil,27,Biryani,344.54,63.0,13092.52,4,3,0,40.0,26.0,69.0,57.142857142857146,70.34199726402188
2025-04-24,Mehfil,21,Biryani,277.13,25.0,8313.9,4,3,0,91.0,58.0,63.0,66.57142857142857,66.85772913816689
2025-04-24,Mehfil,3,Starter,368.08,50.0,20244.4,4,3,0,37.0,75.0,24.0,68.71428571428571,64.41313269493844
2025-04-24,Mehfil,14,Main Course,294.25,72.0,19420.5,4,3,0,49.0,45.0,64.0,51.57142857142857,70.94664842681259
2025-04-24,Mehfil,26,Starter,293.18,25.0,8209.04,4,3,0,51.0,53.0,65.0,68.0,69.82352941176471
2025-04-24,Mehfil,0,Biryani,190.46,33.0,5713.8,4,3,0,52.0,71.0,57.0,73.57142857142857,82.01778385772914
2025-04-24,Mehfil,10,Starter,281.41,52.0,14914.73,4,3,0,32.0,33.0,30.0,96.71428571428571,76.3201094391245
2025-04-24,Mehfil,17,Biryani,186.18,21.0,3909.78,4,3,0,56.0,51.0,33.0,70.57142857142857,78.63201094391245
2025-04-24,Mehfil,8,Biryani,215.07,21.0,4516.47,4,3,0,69.0,64.0,56.0,47.857142857142854,66.33515731874145
2025-04-24,Mehfil,12,Main Course,194.74,155.0,14410.76,4,3,0,37.0,58.0,82.0,74.42857142857143,82.91792065663475
2025-04-24,Mehfil,15,Starter,327.42,59.0,18008.1,4,3,0,71.0,71.0,45.0,88.14285714285714,72.3844049247606
2025-04-24,Mehfil,5,Starter,327.42,69.0,17680.68,4,3,0,73.0,34.0,45.0,75.28571428571429,89.19562243502052
2025-04-24,Mehfil,13,Starter,296.39,59.0,15115.89,4,3,0,91.0,51.0,66.0,76.28571428571429,80.43365253077975
2025-04-24,Mehfil,11,Starter,372.36,61.0,21969.24,4,3,0,38.0,30.0,43.0,78.57142857142857,77.91381668946649
2025-04-24,Mehfil,1,Starter,166.92,42.0,7845.24,4,3,0,75.0,51.0,75.0,80.14285714285714,70.87551299589603
2025-04-25,Mehfil,28,Biryani,313.51,140.0,22572.72,4,4,0,32.0,69.0,58.0,65.14285714285714,81.6593707250342
2025-04-25,Mehfil,17,Starter,333.84,41.0,12352.08,4,4,0,21.0,64.0,37.0,66.28571428571429,78.63201094391245
2025-04-25,Mehfil,26,Biryani,186.18,73.0,14335.86,4,4,0,25.0,68.0,76.0,64.0,69.82352941176471
2025-04-25,Mehfil,0,Starter,362.73,62.0,18861.96,4,4,0,33.0,77.0,76.0,68.14285714285714,82.01778385772914
2025-04-25,Mehfil,24,Main Course,222.56,109.0,17137.12,4,4,0,58.0,64.0,77.0,88.42857142857143,87.67305061559507
2025-04-25,Mehfil,13,Biryani,286.76,33.0,7742.52,4,4,0,59.0,31.0,22.0,77.42857142857143,80.43365253077975
2025-04-25,Mehfil,3,Main Course,234.33,51.0,13591.14,4,4,0,50.0,35.0,103.0,65.14285714285714,64.41313269493844
2025-04-25,Mehfil,23,Main Course,323.14,47.0,17449.56,4,4,0,62.0,34.0,69.0,83.42857142857143,74.83173734610124
2025-04-25,Mehfil,16,Starter,278.2,65.0,10571.6,4,4,0,70.0,40.0,75.0,98.85714285714286,84.03693570451436
2025-04-25,Mehfil,7,Starter,283.55,38.0,6521.65,4,4,0,50.0,59.0,53.0,65.57142857142857,69.22845417236663
2025-04-25,Mehfil,12,Main Course,342.4,69.0,22256.0,4,4,0,155.0,55.0,37.0,88.28571428571429,82.91792065663475
2025-04-25,Mehfil,9,Biryani,250.38,58.0,12018.24,4,4,0,49.0,54.0,66.0,76.85714285714286,85.33242134062928
2025-04-25,Mehfil,5,Main Course,368.08,42.0,12882.8,4,4,0,69.0,69.0,97.0,80.28571428571429,89.19562243502052
2025-04-25,Mehfil,27,Main Course,187.25,34.0,5804.75,4,4,0,63.0,37.0,34.0,62.42857142857143,70.34199726402188
2025-04-25,Mehfil,25,Main Course,270.71,71.0,20573.96,4,4,0,40.0,71.0,58.0,48.57142857142857,66.84404924760602
2025-04-25,Mehfil,19,Biryani,204.37,48.0,8379.17,4,4,0,30.0,37.0,75.0,64.42857142857143,73.23255813953489
2025-04-25,Mehfil,6,Starter,173.34,53.0,7800.3,4,4,0,57.0,37.0,41.0,89.28571428571429,90.57455540355677
2025-04-25,Mehfil,8,Main Course,253.59,56.0,15468.99,4,4,0,21.0,60.0,54.0,41.714285714285715,66.33515731874145
2025-04-25,Mehfil,11,Main Course,344.54,30.0,10336.2,4,4,0,61.0,54.0,56.0,83.0,77.91381668946649
2025-04-25,Mehfil,29,Starter,309.23,73.0,23192.25,4,4,0,27.0,37.0,59.0,64.85714285714286,66.11901504787961
2025-04-25,Mehfil,21,Biryani,167.99,19.0,3695.78,4,4,0,25.0,47.0,32.0,61.857142857142854,66.85772913816689
2025-04-25,Mehfil,18,Main Course,313.51,48.0,13167.42,4,4,0,25.0,91.0,63.0,90.42857142857143,91.06019151846785
2025-04-25,Mehfil,20,Main Course,283.55,60.0,14744.6,4,4,0,76.0,29.0,79.0,55.857142857142854,80.30916552667578
2025-04-25,Mehfil,2,Starter,349.89,57.0,20993.4,4,4,0,32.0,57.0,40.0,79.28571428571429,66.92749658002737
2025-04-25,Mehfil,14,Starter,195.81,41.0,8028.21,4,4,0,72.0,42.0,72.0,55.42857142857143,70.94664842681259
2025-04-25,Mehfil,15,Biryani,358.45,134.0,26166.85,4,4,0,59.0,133.0,43.0,86.42857142857143,72.3844049247606
2025-04-25,Mehfil,22,Main Course,236.47,47.0,10641.15,4,4,0,77.0,27.0,33.0,60.714285714285715,72.67168262653898
2025-04-25,Mehfil,1,Starter,308.16,69.0,21571.2,4,4,0,42.0,54.0,33.0,78.85714285714286,70.87551299589603
2025-04-25,Mehfil,10,Biryani,204.37,67.0,13284.05,4,4,0,52.0,55.0,80.0,99.42857142857143,76.3201094391245
2025-04-25,Mehfil,4,Starter,273.92,41.0,10682.88,4,4,0,52.0,57.0,62.0,74.14285714285714,82.42954856361149
2025-04-26,Mehfil,26,Biryani,206.51,88.0,12184.09,4,5,0,73.0,129.0,73.0,64.71428571428571,69.82352941176471
2025-04-26,Mehfil,15,Main Course,171.2,212.0,11984.0,4,5,0,134.0,133.0,57.0,86.57142857142857,72.3844049247606
2025-04-26,Mehfil,25,Main Course,227.91,136.0,22335.18,4,5,0,71.0,48.0,44.0,48.57142857142857,66.84404924760602
2025-04-26,Mehfil,0,Biryani,212.93,144.0,18099.05,4,5,0,62.0,62.0,45.0,66.0,82.01778385772914
2025-04-26,Mehfil,8,Biryani,287.83,36.0,8059.24,4,5,0,56.0,40.0,35.0,41.142857142857146,66.33515731874145
2025-04-26,Mehfil,21,Main Course,352.03,40.0,9504.81,4,5,0,19.0,122.0,22.0,57.857142857142854,66.85772913816689
2025-04-26,Mehfil,28,Biryani,294.25,95.0,15595.25,4,5,0,140.0,62.0,79.0,75.28571428571429,81.6593707250342
2025-04-26,Mehfil,1,Main Course,225.77,91.0,14223.51,4,5,0,69.0,120.0,28.0,81.0,70.87551299589603
2025-04-26,Mehfil,3,Biryani,225.77,144.0,22577.0,4,5,0,51.0,80.0,48.0,67.42857142857143,64.41313269493844
2025-04-26,Mehfil,24,Starter,263.22,160.0,22110.48,4,5,0,109.0,207.0,49.0,94.85714285714286,87.67305061559507
2025-04-26,Mehfil,14,Starter,226.84,109.0,16786.16,4,5,0,41.0,88.0,34.0,55.285714285714285,70.94664842681259
2025-04-26,Mehfil,13,Main Course,299.6,157.0,27862.8,4,5,0,33.0,116.0,35.0,77.71428571428571,80.43365253077975
2025-04-26,Mehfil,19,Biryani,216.14,68.0,9726.3,4,5,0,48.0,64.0,70.0,66.0,73.23255813953489
2025-04-26,Mehfil,20,Starter,248.24,141.0,19610.96,4,5,0,60.0,107.0,34.0,60.285714285714285,80.30916552667578
2025-04-26,Mehfil,5,Biryani,289.97,163.0,22617.66,4,5,0,42.0,68.0,58.0,76.42857142857143,89.19562243502052
2025-04-26,Mehfil,12,Main Course,166.92,56.0,5508.36,4,5,0,69.0,112.0,47.0,90.28571428571429,82.91792065663475
2025-04-26,Mehfil,2,Main Course,306.02,53.0,10710.7,4,5,0,57.0,152.0,53.0,79.28571428571429,66.92749658002737
2025-04-26,Mehfil,17,Main Course,211.86,131.0,17160.66,4,5,0,41.0,164.0,143.0,63.0,78.63201094391245
2025-04-26,Mehfil,10,Main Course,319.93,138.0,29433.56,4,5,0,67.0,143.0,69.0,101.14285714285714,76.3201094391245
2025-04-26,Mehfil,29,Starter,350.96,61.0,15442.24,4,5,0,73.0,134.0,56.0,70.0,66.11901504787961
2025-04-26,Mehfil,16,Main Course,208.65,62.0,8137.35,4,5,0,65.0,145.0,41.0,102.42857142857143,84.03693570451436
2025-04-26,Mehfil,18,Starter,370.22,182.0,32209.14,4,5,0,48.0,188.0,72.0,84.28571428571429,91.06019151846785
2025-04-26,Mehfil,11,Main Course,164.78,46.0,4613.84,4,5,0,30.0,135.0,79.0,79.57142857142857,77.91381668946649
2025-04-26,Mehfil,9,Main Course,212.93,116.0,15969.75,4,5,0,58.0,121.0,83.0,77.42857142857143,85.33242134062928
2025-04-26,Mehfil,6,Starter,236.47,173.0,21991.71,4,5,0,53.0,134.0,81.0,91.57142857142857,90.57455540355677
2025-04-26,Mehfil,23,Biryani,254.66,135.0,21136.78,4,5,0,47.0,183.0,71.0,85.28571428571429,74.83173734610124
2025-04-26,Mehfil,22,Biryani,294.25,145.0,28248.0,4,5,0,47.0,89.0,83.0,63.57142857142857,72.67168262653898
2025-04-26,Mehfil,4,Biryani,242.89,63.0,8986.93,4,5,0,41.0,128.0,70.0,71.85714285714286,82.42954856361149
2025-04-26,Mehfil,7,Biryani,293.18,83.0,16711.26,4,5,0,38.0,64.0,26.0,62.57142857142857,69.22845417236663
2025-04-26,Mehfil,27,Starter,223.63,148.0,20573.96,4,5,0,34.0,138.0,54.0,62.0,70.34199726402188
2025-04-27,Mehfil,25,Biryani,306.02,72.0,13770.9,4,6,1,136.0,36.0,49.0,61.142857142857146,66.84404924760602
2025-04-27,Mehfil,29,Biryani,236.47,65.0,11823.5,4,6,1,61.0,84.0,28.0,59.57142857142857,66.11901504787961
2025-04-27,Mehfil,10,Biryani,321.0,73.0,14445.0,4,6,1,138.0,243.0,76.0,100.42857142857143,76.3201094391245
2025-04-27,Mehfil,17,Biryani,241.82,45.0,6287.32,4,6,1,131.0,47.0,61.0,58.285714285714285,78.63201094391245
2025-04-27,Mehfil,15,Main Course,322.07,108.0,20290.41,4,6,1,212.0,98.0,58.0,97.85714285714286,72.3844049247606
2025-04-27,Mehfil,24,Starter,330.63,170.0,30087.33,4,6,1,160.0,131.0,26.0,88.14285714285714,87.67305061559507
2025-04-27,Mehfil,2,Biryani,223.63,138.0,19679.44,4,6,1,53.0,152.0,117.0,65.14285714285714,66.92749658002737
2025-04-27,Mehfil,28,Main Course,257.87,101.0,15214.33,4,6,1,95.0,98.0,46.0,80.0,81.6593707250342
2025-04-27,Mehfil,4,Biryani,344.54,250.0,30664.06,4,6,1,63.0,130.0,33.0,62.57142857142857,82.42954856361149
2025-04-27,Mehfil,21,Starter,202.23,140.0,19414.08,4,6,1,40.0,54.0,42.0,46.142857142857146,66.85772913816689
2025-04-27,Mehfil,12,Biryani,253.59,76.0,10650.78,4,6,1,56.0,53.0,61.0,82.28571428571429,82.91792065663475
